Land;Statistische Kennziffer;Kreisfreie Stadt bzw. Stadtkreis, Landkreis bzw. Kreis;Wahlberechtigte;Wähler;Ungültige;Gültige;CDU;SPD;AfD;FDP;DIE LINKE;GRÜNE;CSU;FREIE WÄHLER;Die PARTEI;Tierschutzpartei;NPD;PIRATEN;ÖDP;V-Partei³;DiB;BP;Tierschutzallianz;MLPD;Gesundheitsforschung;MENSCHLICHE WELT;DKP;Die Grauen;BüSo;Die Humanisten;Gartenpartei;du.;dieBasis;Bündnis C;BÜRGERBEWEGUNG;III. Weg;Bündnis21;LIEBE;LKR;SSW;Team Todenhöfer;UNABHÄNGIGE;Volt;Volksabstimmung;B*;sonstige;FAMILIE;Graue Panther;KlimalisteBW;THP;Übrige;Ungültige;Gültige;CDU;SPD;AfD;FDP;DIE LINKE;GRÜNE;CSU;FREIE WÄHLER;Die PARTEI;Tierschutzpartei;NPD;PIRATEN;ÖDP;V-Partei³;DiB;BP;Tierschutzallianz;MLPD;Gesundheitsforschung;MENSCHLICHE WELT;DKP;Die Grauen;BüSo;Die Humanisten;Gartenpartei;du.;SGP;dieBasis;Bündnis C;BÜRGERBEWEGUNG;III. Weg;Bündnis21;LIEBE;LKR;PdF;LfK;SSW;Team Todenhöfer;UNABHÄNGIGE;Volt
;;;;;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen
BW;08337;Waldshut;119038;88732;820;87912;30654;22568;8450;6723;2115;11394;0;2413;0;0;0;0;582;0;0;0;0;0;0;0;0;0;0;0;0;0;2405;0;0;0;0;0;0;0;0;0;608;0;0;0;0;0;0;0;0;772;87960;23774;19867;8286;12325;2319;13579;0;1814;551;1082;86;317;289;0;82;0;0;21;91;0;11;0;0;62;0;0;0;2295;152;110;0;38;0;17;0;0;0;299;0;493
BW;08415;Reutlingen;199189;153820;1343;152477;49631;27236;15356;20411;6169;25399;0;3139;2211;0;0;0;0;0;0;0;0;178;0;0;0;0;0;0;0;0;2747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1245;152575;39504;31535;15652;25288;5081;24197;0;2434;1239;1700;151;552;329;0;105;0;0;79;180;0;21;0;0;176;0;0;0;2442;445;205;0;71;0;49;0;0;0;689;0;451
BW;08416;Tübingen;162818;133827;895;132932;34205;24048;8705;11723;6820;37902;0;2215;1678;2018;0;0;670;0;457;0;0;92;0;0;0;0;0;0;0;0;2399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;747;133080;27977;27207;8774;17764;7488;34454;0;1555;1090;1360;99;447;440;0;203;0;0;42;125;0;37;0;0;183;0;0;0;2145;287;114;0;27;0;29;0;0;0;694;0;539
BW;08417;Zollernalbkreis;137649;102855;1270;101585;30217;18504;12694;14387;2326;15853;0;2352;1401;526;0;0;499;0;36;0;0;175;0;0;0;0;0;0;0;0;2615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1155;101700;27369;20356;13226;18318;2737;11172;0;1721;959;1500;138;379;297;0;69;0;0;102;120;0;14;0;0;88;0;0;0;2048;201;113;0;31;0;22;0;0;0;489;0;231
BW;08421;Ulm, Stadtkreis;82816;64752;478;64274;15530;12682;4458;7173;2311;17281;0;1406;851;1240;0;838;0;0;0;0;0;66;0;0;0;0;0;252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;0;0;378;64374;12959;14217;4467;8833;2798;15839;0;948;640;843;33;404;179;0;68;0;0;49;84;0;15;0;0;175;0;0;0;890;97;62;0;24;0;19;0;0;0;427;0;304
BW;08425;Alb-Donau-Kreis;140560;112785;1061;111724;42078;19494;11474;12572;2293;15731;0;3555;1151;2063;0;831;0;0;0;0;0;70;0;0;0;0;0;229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;0;0;994;111791;33846;22201;11579;16556;2579;15399;0;2860;889;1648;140;510;336;0;75;0;0;38;168;0;21;0;0;135;0;0;0;1676;256;150;0;44;0;44;0;0;0;393;0;248
BW;08426;Biberach;147677;116410;1037;115373;40306;21863;11940;11277;1770;15531;0;3826;1304;2100;0;682;2213;0;0;0;0;0;0;0;0;0;0;0;0;0;2561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;992;115418;35249;20300;12680;16723;2586;15718;0;3587;1051;1699;145;508;1027;0;110;0;0;11;164;0;13;0;0;99;0;0;0;2612;228;179;0;37;0;26;0;0;0;362;0;304
BW;08435;Bodenseekreis;158573;126023;946;125077;37782;26456;11206;15324;3407;21705;0;2715;1912;0;0;0;869;0;0;0;0;0;0;0;0;0;0;0;0;0;3613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;860;125163;33200;24900;10591;19832;3571;22069;0;2251;1250;1286;85;442;518;0;126;0;0;26;112;0;30;0;0;106;0;0;0;3435;181;144;0;42;0;44;0;0;0;491;0;431
BW;08436;Ravensburg;209287;163955;1217;162738;50749;22832;13256;22702;4659;33124;0;5046;2080;271;0;78;2180;0;0;0;0;127;0;351;0;0;0;0;0;0;5283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1165;162790;44150;30602;14278;24180;5116;27888;0;4319;1497;1826;106;587;1255;0;175;0;0;47;185;0;21;0;0;139;0;0;0;4751;251;204;0;54;0;45;0;0;0;641;0;473
BW;08437;Sigmaringen;96829;74052;867;73185;23550;13445;8017;9054;1526;12021;0;1913;927;0;0;0;394;0;0;0;0;59;0;0;0;0;0;0;0;0;2264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;826;73226;22132;13818;8350;11575;1880;8867;0;1594;673;947;110;264;232;0;41;0;0;21;105;0;10;0;0;59;0;0;0;1880;114;101;0;36;0;20;0;0;0;272;0;125
BY;09161;Ingolstadt, Stadt;89860;65257;458;64799;0;10420;6395;4507;2391;8102;25621;4043;946;0;0;0;863;0;0;433;0;0;0;0;0;0;0;0;0;0;1078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;305;64952;0;12066;6535;7918;2094;8961;19824;3488;521;570;46;198;436;71;0;270;0;24;86;0;8;0;0;69;0;44;0;991;42;0;19;0;0;11;0;0;0;384;100;176
BY;09162;München, Landeshauptstadt;923132;740751;3582;737169;0;149521;30892;73171;24334;185116;205383;18532;7140;10279;0;0;7881;689;0;1142;0;169;0;0;0;0;297;0;0;793;10699;152;0;0;0;0;0;0;2526;0;6184;0;0;0;0;0;0;0;2269;2582;738169;0;139977;33541;100961;30012;192373;175397;19208;5107;6773;161;2364;5091;784;0;1633;0;148;592;0;168;0;0;787;0;612;0;9709;326;0;134;0;0;170;0;0;0;5488;778;5875
BY;09163;Rosenheim, Stadt;40774;30713;250;30463;0;4335;2576;2935;922;5358;9695;2144;571;0;0;0;448;0;0;328;0;0;0;0;0;0;12;0;0;0;1139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;30575;0;5196;2659;3836;998;5205;8328;1918;310;325;9;120;209;51;0;235;0;4;38;0;6;0;0;33;0;14;0;764;18;0;8;0;0;4;0;0;0;141;41;105
BY;09171;Altötting;82495;62797;460;62337;0;7822;6571;3679;1605;5234;27870;6206;0;0;0;0;1107;0;0;546;0;0;0;0;0;0;0;0;0;0;1697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;62439;0;9629;6509;5975;1415;6224;21473;6919;437;605;52;181;576;59;0;372;0;9;86;0;13;0;0;34;0;26;0;1448;33;0;22;0;0;12;0;0;0;151;109;70
BY;09172;Berchtesgadener Land;74647;57428;495;56933;0;9666;4682;4283;1168;6137;20351;7060;636;0;0;0;651;0;0;739;0;0;0;0;0;0;0;0;0;0;1280;0;0;0;0;0;206;0;0;0;0;0;0;0;0;0;0;0;74;300;57128;0;8838;5102;5627;1373;6538;17747;8155;400;606;38;153;442;55;0;395;0;7;67;0;10;0;0;43;0;21;0;1152;61;0;22;0;0;39;0;0;0;87;90;60
BY;09173;Bad Tölz-Wolfratshausen;93174;75683;1038;74645;0;8815;0;6412;1695;11358;30130;8362;1118;0;0;0;1356;0;0;2288;0;0;0;0;0;0;0;0;0;0;3111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;417;75266;0;10206;6254;8982;1718;10418;25619;6626;528;698;33;256;660;76;0;646;0;5;76;0;4;0;0;51;0;45;0;1802;32;0;26;0;0;13;0;0;0;189;116;187
BY;09174;Dachau;105804;87251;745;86506;0;15271;6586;7210;1358;10502;34268;6236;1197;0;0;0;1070;0;0;0;0;0;0;0;0;0;0;0;0;0;2103;0;0;0;0;0;0;0;0;0;705;0;0;0;0;0;0;0;0;444;86807;0;13308;6637;10358;1711;12491;29930;6339;588;1117;45;264;619;87;0;418;0;9;112;0;7;0;0;75;0;45;0;1704;35;0;33;0;0;20;0;0;0;295;150;410
BY;09175;Ebersberg;100235;85351;553;84798;0;12986;4898;7368;1781;14651;34852;4561;0;0;0;0;1056;0;0;1065;0;0;0;0;0;0;0;0;0;0;1580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;84995;0;13590;5321;10852;1934;14513;27757;5333;647;915;38;263;610;76;0;657;0;4;81;0;8;0;0;76;0;63;0;1560;57;0;27;0;0;9;0;0;0;245;134;225
BY;09176;Eichstätt;98405;82500;451;82049;0;10860;7258;4198;1550;6868;39575;7381;886;0;0;0;1202;0;0;1030;0;0;0;0;0;0;0;0;0;0;1241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;371;82129;0;13528;7739;7888;1657;8195;30698;7773;491;706;50;191;589;67;0;581;0;5;86;0;16;0;0;40;0;28;0;1245;39;0;42;0;0;15;0;0;0;203;124;133
BY;09177;Erding;100334;82986;579;82407;0;11219;6550;5858;1574;10189;35804;7596;0;0;0;0;1250;0;0;989;0;0;0;0;0;0;0;0;0;0;1378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;378;82608;0;12103;6907;9376;1714;10107;28235;8532;632;985;44;271;732;85;0;693;0;18;92;0;13;0;0;75;0;49;0;1297;35;0;32;0;0;21;0;0;0;236;137;187
BY;09178;Freising;121098;99438;656;98782;0;13681;8045;7811;2353;15073;32498;12725;1321;0;0;0;1715;537;0;700;0;0;0;0;0;0;0;0;0;0;2016;0;0;0;0;0;0;0;0;0;307;0;0;0;0;0;0;0;0;487;98951;0;15203;7808;11526;2661;16063;30055;8831;851;1002;53;305;845;167;0;479;0;16;123;0;12;0;0;118;0;58;0;1693;47;0;41;0;0;32;0;0;0;486;164;312
BY;09179;Fürstenfeldbruck;152723;127273;867;126406;0;25849;7731;10714;2337;18564;46287;7808;1452;0;0;0;1268;138;0;0;0;0;0;0;0;0;0;0;0;0;3394;0;0;0;0;0;0;0;0;0;864;0;0;0;0;0;0;0;0;587;126686;0;22086;7882;15347;3047;21749;40785;6903;824;1541;55;507;880;150;0;477;0;7;153;0;10;0;0;120;0;71;0;2748;75;0;43;0;0;33;0;0;0;436;208;549
BY;09180;Garmisch-Partenkirchen;65407;52892;506;52386;0;7384;3499;3071;981;5404;24520;3532;0;0;0;0;1206;0;0;800;0;0;0;0;0;0;0;0;0;0;1465;0;0;0;0;0;0;0;0;0;133;0;0;0;0;0;0;0;391;319;52573;0;6658;4077;5617;1064;6527;20516;4474;277;460;31;117;526;48;0;423;0;5;54;0;6;0;0;30;0;43;0;1277;26;0;23;0;0;8;0;0;0;102;78;106
BY;09181;Landsberg am Lech;91011;76134;506;75628;0;9559;5374;5731;1769;13512;29685;4068;1301;0;0;0;1064;322;0;0;0;0;0;0;0;0;0;0;0;0;2907;0;0;0;0;0;0;0;0;0;336;0;0;0;0;0;0;0;0;334;75800;0;11630;5587;8628;2031;13151;23725;4688;694;844;42;264;671;127;0;479;0;3;95;0;11;0;0;50;0;52;0;2416;73;0;20;0;0;20;0;0;0;132;124;243
BY;09182;Miesbach;73488;60423;727;59696;0;6613;0;5224;948;9471;25371;5784;831;0;0;0;721;0;0;2704;0;0;0;0;0;0;0;0;0;0;2029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;333;60090;0;8070;4581;8066;1190;7720;20685;5905;390;567;34;142;416;52;0;551;0;21;53;0;10;0;0;49;0;33;0;1194;17;0;15;0;0;14;0;0;0;134;60;121
BY;09183;Mühldorf a.Inn;86161;66644;420;66224;0;6798;7649;5566;1550;5911;27823;6843;0;0;0;0;1402;0;0;870;0;0;0;0;0;0;0;0;0;0;1812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323;66321;0;8680;7431;7323;1354;6024;22587;7938;435;791;51;208;726;47;0;509;0;10;79;0;2;0;0;60;0;27;0;1555;22;0;28;0;0;12;0;0;0;183;113;126
BY;09184;München;234912;199333;1041;198292;0;30237;9816;18180;3685;40475;77523;7791;1928;2555;0;0;2086;0;0;1136;0;0;0;0;0;0;0;0;0;0;2880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;723;198610;0;34189;10489;28696;4449;36817;64669;7612;1254;2054;54;659;1332;127;0;719;0;29;173;0;32;0;0;196;0;94;0;2805;87;0;51;0;0;44;0;0;0;808;261;910
BY;09185;Neuburg-Schrobenhausen;72397;57874;376;57498;0;6681;5909;3346;962;4777;25978;6353;636;0;0;0;506;72;0;548;0;0;0;0;0;0;0;0;0;0;1665;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;270;57604;0;8458;6222;5766;988;5413;20528;6768;382;546;47;188;264;48;0;366;0;3;55;0;6;0;0;42;0;22;0;1111;25;0;26;0;0;8;0;0;0;113;98;111
BY;09186;Pfaffenhofen a.d.Ilm;93874;76328;463;75865;0;10262;8241;5702;1290;7420;29680;8236;691;0;0;0;1191;301;0;828;0;0;0;0;0;0;0;0;0;0;1764;0;0;0;0;0;0;0;0;0;259;0;0;0;0;0;0;0;0;306;76022;0;11422;7905;8437;1506;8256;26402;7499;435;709;41;205;546;108;0;483;0;2;84;0;8;0;0;58;0;22;0;1238;31;0;55;0;0;16;0;0;0;238;143;173
BY;09187;Rosenheim;196616;160697;1096;159601;0;18534;13188;14747;3169;20825;58975;14725;1895;0;0;0;3250;0;0;2256;0;0;0;0;0;0;107;0;0;0;7930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;711;159986;0;22210;13911;19213;3609;20757;50798;16343;1075;1557;86;446;1424;162;0;1502;0;13;160;0;23;0;0;129;0;80;0;5311;111;0;69;0;0;23;0;0;0;347;246;381
BY;09188;Starnberg;97195;83099;529;82570;0;10137;4080;8959;1453;18594;31098;4008;767;0;0;0;692;261;0;0;0;0;0;0;0;0;0;0;0;0;2036;0;0;0;0;0;0;0;0;0;485;0;0;0;0;0;0;0;0;276;82823;0;12701;4169;12606;1849;15809;27410;3421;467;661;30;248;482;104;0;268;0;9;69;0;9;0;0;61;0;23;0;1739;25;0;12;0;0;13;0;0;0;210;79;349
BY;09189;Traunstein;134168;106448;787;105661;0;17978;7989;7985;2369;11082;39204;11512;1221;0;0;0;1721;0;0;1421;0;0;0;0;0;0;0;0;0;0;2835;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;255;517;105931;0;16352;8925;10120;2570;13447;33674;13214;721;1013;63;260;975;98;0;1053;0;11;82;0;11;0;0;69;0;64;0;2547;74;0;42;0;0;17;0;0;0;156;168;205
BY;09190;Weilheim-Schongau;103066;85147;938;84209;0;12298;6187;5482;1737;10896;32659;6568;0;0;0;0;2999;0;0;1605;0;0;0;0;0;0;0;0;0;0;2836;0;0;0;0;0;0;0;0;0;367;0;0;0;0;0;0;0;575;560;84587;0;13269;6796;8694;2060;11870;27662;6988;628;856;36;258;1211;72;0;806;0;10;82;0;42;0;0;53;0;33;0;2440;59;0;38;0;0;19;0;0;0;194;178;233
BY;09261;Landshut, Stadt;48466;36439;365;36074;0;4944;2888;4813;1088;6136;11406;2153;0;803;0;0;559;0;0;416;0;0;0;0;0;0;0;0;0;0;560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308;165;36274;0;6497;2987;4419;1188;5759;10709;2383;224;457;22;142;284;40;0;172;0;5;39;0;5;0;0;35;0;31;0;575;37;0;12;0;0;2;0;0;0;131;48;71
BY;09262;Passau, Stadt;37537;27984;267;27717;0;5875;2250;2157;896;4901;7929;1698;297;0;0;0;1340;0;0;0;0;0;0;0;0;0;0;100;0;0;274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;27866;0;5215;2271;3071;1016;4874;8232;1635;190;262;19;90;355;27;0;89;0;5;23;0;4;0;0;49;0;14;0;267;19;0;4;0;0;5;0;0;0;41;29;60
BY;09263;Straubing, Stadt;33502;22645;148;22497;0;2847;2636;1503;568;2406;9568;1453;439;0;0;0;475;0;0;145;0;0;0;0;0;0;0;0;0;0;277;0;0;0;0;0;0;0;72;0;0;0;0;0;0;0;0;0;108;136;22509;0;3908;2600;2253;652;2161;7779;1758;219;227;31;64;224;30;0;118;0;2;25;0;3;0;0;14;0;10;0;290;9;0;16;0;0;7;0;0;0;54;31;24
BY;09271;Deggendorf;91554;68743;418;68325;0;10328;9012;3221;1091;4469;27976;7303;605;0;0;310;740;286;0;1929;0;0;0;0;0;0;0;0;0;0;1055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;327;68416;0;10654;9118;6408;1271;5116;23397;8347;405;573;44;210;393;97;0;923;0;9;54;0;4;0;0;37;0;21;0;977;28;0;47;0;0;8;0;0;0;130;87;58
BY;09272;Freyung-Grafenau;63581;49895;228;49667;0;7855;7148;2757;667;1988;16408;10692;242;0;0;126;352;100;0;613;0;0;0;0;0;0;0;0;0;0;719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188;49707;0;7762;7497;3645;865;2844;16120;8610;193;394;35;109;315;53;0;504;0;3;31;0;2;0;0;23;0;6;0;530;16;0;13;0;0;7;0;0;0;39;55;36
BY;09273;Kelheim;88717;69993;552;69441;0;8473;7796;5539;1146;7326;27242;7592;0;1177;0;0;1180;0;0;765;0;0;0;0;0;0;0;0;0;0;918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;287;312;69681;0;11600;7891;6551;1322;6055;24181;8193;423;779;59;168;499;60;0;505;0;8;78;0;10;0;0;29;0;19;0;840;28;0;38;0;0;2;0;0;0;171;95;77
BY;09274;Landshut;119636;97317;806;96511;0;9876;9404;13054;1863;9077;35032;11535;55;1635;0;0;1247;0;0;1282;0;0;0;0;0;0;0;0;0;0;1585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;866;375;96942;0;13879;9978;10039;1859;8883;32275;14535;449;1089;48;259;705;70;0;641;0;4;106;0;10;0;0;69;0;46;0;1467;35;0;42;0;0;19;0;0;0;160;125;150
BY;09275;Passau;151077;117196;923;116273;0;23810;15237;8703;1922;7630;36484;17205;996;0;0;23;2588;24;0;118;0;0;0;0;0;0;0;144;0;0;1389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;489;116707;0;20134;15048;10436;2242;8327;38620;16089;531;1063;106;275;1013;62;0;750;0;5;113;0;13;0;0;88;0;41;0;1310;61;0;53;0;0;15;0;0;0;101;127;84
BY;09276;Regen;61701;46713;317;46396;0;7492;7098;2162;593;2171;18792;5687;444;0;0;0;516;0;0;464;0;0;0;0;0;0;0;0;0;0;522;0;0;0;0;0;0;0;369;0;0;0;0;0;0;0;0;0;86;255;46458;0;7100;7364;3669;834;2597;15154;7260;305;467;47;80;304;39;0;361;0;2;36;0;6;0;0;24;0;9;0;496;24;0;47;0;0;7;0;0;0;112;81;33
BY;09277;Rottal-Inn;92030;71495;744;70751;0;8293;7827;5346;988;5582;23618;14444;498;0;0;0;1280;0;0;1689;0;0;0;0;0;0;0;0;0;0;1186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;71136;0;10077;8120;6669;1340;5346;23999;11687;315;648;51;178;662;41;0;620;0;8;53;0;11;0;0;28;0;22;0;923;30;0;42;0;0;3;0;0;0;88;95;80
BY;09278;Straubing-Bogen;78569;63597;412;63185;0;5973;7060;3230;775;4036;30127;7975;623;0;0;0;1476;0;0;685;0;0;0;0;0;0;0;0;0;0;704;0;0;0;0;0;0;0;129;0;0;0;0;0;0;0;0;0;392;321;63276;0;8930;7438;5681;982;4206;23809;8851;368;520;82;106;743;42;0;479;0;2;43;0;6;0;0;32;0;17;0;611;8;0;34;0;0;11;0;0;0;109;100;66
BY;09279;Dingolfing-Landau;71637;54230;610;53620;0;6676;8077;4232;782;3878;19880;6506;553;0;0;0;1269;0;0;835;0;0;0;0;0;0;0;0;0;0;932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251;53979;0;7986;7381;5430;964;3539;18906;6859;324;512;45;112;432;41;0;343;0;4;48;0;6;0;0;24;0;26;0;696;16;0;28;0;0;9;0;0;0;91;89;68
BY;09361;Amberg, Stadt;32133;22725;247;22478;0;4446;2661;1585;725;2326;7794;1858;0;0;0;0;613;0;0;0;0;0;0;0;0;0;0;0;0;0;303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167;197;22528;0;4799;2604;2125;673;2608;7085;1208;140;292;25;134;173;17;0;129;0;0;33;0;6;0;0;20;0;13;0;275;16;0;8;0;0;4;0;0;0;41;55;45
BY;09362;Regensburg, Stadt;105974;81838;437;81401;0;14941;5393;6476;3668;18602;23149;4212;1545;0;0;0;1594;0;0;505;0;0;0;0;0;0;0;0;0;0;1049;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;235;274;81564;0;14783;5687;8472;4145;19421;20590;3532;844;821;23;265;698;98;0;266;0;13;65;0;36;0;0;128;0;42;0;1043;37;0;14;0;0;23;0;0;0;156;93;269
BY;09363;Weiden i.d.OPf., Stadt;31980;22837;175;22662;0;5991;2534;1594;627;1587;7584;981;0;0;0;0;179;0;0;99;0;0;0;0;0;0;0;0;0;0;329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1157;133;22704;0;5587;2605;2027;711;2188;7200;1071;137;233;21;70;112;19;0;102;0;1;26;0;5;0;0;26;0;18;0;308;11;0;14;0;0;3;0;0;0;65;91;53
BY;09371;Amberg-Sulzbach;81848;66496;528;65968;0;12330;7173;3653;1502;5664;24977;7777;0;0;0;0;1272;0;0;0;0;0;0;0;0;0;0;0;0;0;953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;667;362;66134;0;13993;7136;5287;1540;5472;22548;6272;367;780;58;255;462;53;0;362;0;12;83;0;12;0;0;50;0;38;0;914;35;0;50;0;0;13;0;0;0;93;180;69
BY;09372;Cham;102196;80014;518;79496;0;14396;11230;3244;1166;3167;26548;17872;0;0;0;0;942;184;0;0;0;0;0;0;0;0;0;0;0;0;685;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;340;79674;0;12227;10991;5456;1346;4777;27268;14412;326;631;64;148;433;56;0;388;0;4;66;0;4;0;0;42;0;30;0;677;42;0;58;0;0;27;0;0;0;54;80;67
BY;09373;Neumarkt i.d.OPf.;102090;84076;525;83551;0;10700;7988;4975;1931;5918;36507;11220;0;0;0;0;1362;0;0;0;0;0;0;0;0;0;0;0;0;0;1646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1304;380;83696;0;12755;8218;7655;1882;8111;30797;8852;484;866;83;366;663;58;0;381;0;8;105;0;13;0;0;51;0;38;0;1728;50;0;40;0;0;9;0;0;0;119;203;161
BY;09374;Neustadt a.d.Waldnaab;75653;61803;393;61410;0;14190;6330;2770;908;2753;23008;4513;0;0;0;0;427;0;0;374;0;0;0;0;0;0;0;0;0;0;580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5557;480;61323;0;13924;7137;4403;1186;4039;21753;5793;251;562;59;159;289;47;0;352;0;1;67;0;2;0;0;38;0;26;0;681;29;0;29;0;0;6;0;0;0;72;361;57
BY;09375;Regensburg;147442;121372;852;120520;0;18508;11747;7560;2420;12033;48283;14344;1189;0;0;0;1400;18;0;1240;0;0;0;0;0;0;0;0;0;0;1566;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;149;512;120860;0;20406;12246;10671;2746;13022;42081;13594;666;1092;81;276;764;94;0;722;0;9;117;0;13;0;0;72;0;42;0;1528;49;0;44;0;0;30;0;0;0;180;155;160
BY;09376;Schwandorf;115004;90670;620;90050;0;24620;11329;3815;1812;4465;32786;8859;0;0;0;0;738;313;0;0;0;0;0;0;0;0;0;0;0;0;1113;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;448;90222;0;18356;11927;6824;1955;6053;30678;10194;431;834;94;207;558;106;0;464;0;5;104;0;7;0;0;52;0;45;0;816;48;0;39;0;0;54;0;0;0;106;168;97
BY;09377;Tirschenreuth;58174;47607;255;47352;0;9392;4659;1939;780;2293;19983;3812;0;0;0;0;254;0;0;298;0;0;0;0;0;0;0;0;0;0;549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3393;278;47329;0;9950;5156;3171;933;2943;17498;5203;263;454;48;116;211;28;0;265;0;4;58;0;6;0;0;23;0;21;0;585;30;0;21;0;0;5;0;0;0;55;244;38
BY;09461;Bamberg, Stadt;54912;42665;275;42390;0;8988;3128;2835;1667;10028;12110;1295;594;0;0;0;416;0;0;137;0;78;0;0;0;0;0;0;0;0;672;0;0;0;0;0;0;0;0;0;395;0;0;0;0;0;0;0;47;161;42504;0;8018;3302;4215;2244;9727;11057;1367;376;381;23;149;275;55;0;86;0;29;58;0;6;0;0;53;0;22;0;576;26;0;16;0;0;6;0;0;0;105;58;274
BY;09462;Bayreuth, Stadt;55829;41508;299;41209;0;9028;2827;4022;1163;6804;14123;1574;732;0;0;0;395;0;0;0;0;0;0;0;0;0;0;0;0;0;541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;41300;0;8995;3001;4836;1567;7720;11391;1495;378;409;25;142;204;47;0;51;0;3;59;0;8;0;0;78;0;33;0;441;52;0;11;0;0;12;0;0;0;98;54;190
